source_row,erp_system_id,original_erp_part_code,erp_part_code,original_name,cleaned_name,name_cleanup_notes,unit_of_measure,available_quantity,status,is_active,inventory_posting_group,item_category_code,proposed_maintenance_category_name,category_source,category_confidence,proposed_size,proposed_size_inches,size_source,size_confidence,detected_measurements,proposed_part_number,part_number_source,part_number_confidence,erp_modified_at,requires_review,review_notes
75,962f5b39-0b3e-f011-be59-6045bd157c64,5100315-1-1,5100315-1-1,"7"" 26#- WIPER PLUG, SINGLE WITH DOUBLE BALL SEAT INCL. SETTING BALL PDC DRILLABLE","7"" 26#- WIPER PLUG, SINGLE WITH DOUBLE BALL SEAT INCL. SETTING BALL PDC DRILLABLE",normalized non-breaking spaces,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,9/7/2025 10:32 AM,false,
76,632f5b39-0b3e-f011-be59-6045bd157c64,5100315-2-004,5100315-2-004,5''BTC Box Pressure test Cap,"5""BTC Box Pressure test Cap",normalized non-breaking spaces; normalized inch marks,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"5""",5.00000,/api/list-options/asset_sizes,asset_size_match,"5"" -> 5""",,,none,3/2/2026 2:29 PM,false,
77,9b2f5b39-0b3e-f011-be59-6045bd157c64,5100315-3-1,5100315-3-1,"7"" 29#- WIPER PLUG, SINGLE WITH DOUBLE BALL SEAT INCL. SETTING BALL PDC DRILLABLE +  ","7"" 29#- WIPER PLUG, SINGLE WITH DOUBLE BALL SEAT INCL. SETTING BALL PDC DRILLABLE +",normalized non-breaking spaces,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,9/7/2025 10:32 AM,false,
78,4b2f5b39-0b3e-f011-be59-6045bd157c64,5100315-5,5100315-5,7.5K USED PRESSURE TEST PUMP WITH 5M PRESSURE TEST CABLE + FITTINGS,7.5K USED PRESSURE TEST PUMP WITH 5M PRESSURE TEST CABLE + FITTINGS,normalized non-breaking spaces,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,3/5/2026 11:53 AM,false,
79,a52f5b39-0b3e-f011-be59-6045bd157c64,5100315-8,5100315-8,"7"" 32# PACK OFF BUSHING WITH INNER V-SHAPED SEALING AND OUTER O-RING  SEALING","7"" 32# PACK OFF BUSHING WITH INNER V-SHAPED SEALING AND OUTER O-RING SEALING",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,9/7/2025 10:32 AM,false,
80,52cfe82a-2187-f011-b419-002248cb9746,66.00.2911,66.00.2911,"7"" 26# Liner Hanger Packer System Casing 9 5/8"" 43.5# ","7"" 26# Liner Hanger Packer System Casing 9 5/8"" 43.5#",normalized non-breaking spaces,PCS,1,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"7"" -> 7"" | 9 5/8"" -> 9 5/8""",,,none,9/21/2025 10:18 PM,false,
81,9efac950-3287-f011-b419-002248cb9746,66.01.3666,66.01.3666,"7"" 26# Reamer Shoe, Single Valve Thread BTC","7"" 26# Reamer Shoe, Single Valve Thread BTC",normalized non-breaking spaces,PCS,1,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,9/24/2025 4:08 PM,false,
82,ca8b6e84-c87d-f011-8eef-002248d3581c,BS0700-0812-01,BS0700-0812-01,"7""×8 1/2""JO BS 7” rotating liner centralizers to RUN IN 8.5"" hole section with stop collars","7""×8 1/2""JO BS 7"" rotating liner centralizers to RUN IN 8.5"" hole section with stop collars",normalized non-breaking spaces; normalized inch marks,PCS,50,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"7"" -> 7"" | 8 1/2"" -> 8 1/2""",,,none,2/22/2026 10:53 AM,false,
83,7ac6a4b1-c77d-f011-8eef-002248d3581c,OS0700-0812-01,OS0700-0812-01,"7""×OD8 1/2""OS 7” rotating liner centralizers to RUN IN 8.5"" hole section with stop collars","7""×OD8 1/2""OS 7"" rotating liner centralizers to RUN IN 8.5"" hole section with stop collars",normalized non-breaking spaces; normalized inch marks,PCS,50,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"7"" -> 7"" | 8 1/2"" -> 8 1/2""",,,none,2/22/2026 10:53 AM,false,
84,b9040cd3-c87d-f011-8eef-002248d3581c,RC0700-0814-01,RC0700-0814-01,"7""×8 1/2""(OD 8 1/4'') RC 7” rotating liner centralizers to run in 8.5” hole section with stop collar","7""×8 1/2""(OD 8 1/4"") RC 7"" rotating liner centralizers to run in 8.5"" hole section with stop collar",normalized non-breaking spaces; normalized inch marks,PCS,50,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"7"" -> 7"" | 8 1/2"" -> 8 1/2"" | 8 1/4"" -> 8 1/4""",,,none,2/22/2026 10:52 AM,false,
85,f788f6ef-ff7c-f011-8eef-002248d3581c,SOT-002,SOT-002,Hinge Welded Spring Bow Centralizer 7” X 8 1/2” 23 lb/ft,"Hinge Welded Spring Bow Centralizer 7"" X 8 1/2"" 23 lb/ft",normalized non-breaking spaces; normalized inch marks,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"7"" -> 7"" | 8 1/2"" -> 8 1/2""",,,none,2/22/2026 10:52 AM,false,
86,f972316f-1a34-f111-bec2-70a8a51df30e,SOT-009,SOT-009,4 1/2” X 5 7/8” Single Piece Centralizer,"4 1/2"" X 5 7/8"" Single Piece Centralizer",normalized non-breaking spaces; normalized inch marks,PCS,70,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"5 7/8""",5.87500,/api/list-options/asset_sizes,asset_size_match,"4 1/2"" -> 4 1/2"" | 5 7/8"" -> 5 7/8""",,,none,4/28/2026 11:01 AM,false,
87,3ee8c710-5482-f011-a708-002248d3581c,SOT-021,SOT-021,"AL. Sprial Vane Solid Rigid Solid Centralizer 7 x 8 1/2""","AL. Spiral Vane Solid Rigid Solid Centralizer 7 x 8 1/2""",normalized non-breaking spaces; corrected spelling to Spiral,PCS,50,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"8 1/2""",8.50000,/api/list-options/asset_sizes,asset_size_match,"8 1/2"" -> 8 1/2""",,,none,2/19/2026 12:00 PM,false,
88,2e094ccd-5582-f011-a708-002248d3581c,SOT-043,SOT-043,"Slip-On Stop Collar 7 x 8 1/2""","Slip-On Stop Collar 7 x 8 1/2""",normalized non-breaking spaces,PCS,100,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"8 1/2""",8.50000,/api/list-options/asset_sizes,asset_size_match,"8 1/2"" -> 8 1/2""",,,none,2/19/2026 12:00 PM,false,
89,ab4f92b4-1a34-f111-bec2-70a8a51df30e,SOT-043.,SOT-043.,4 1/2” Slip On Set Screw Stop Collar,"4 1/2"" Slip On Set Screw Stop Collar",normalized non-breaking spaces; normalized inch marks,PCS,140,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2""",,,none,4/28/2026 11:01 AM,false,
90,b6460186-907d-f011-8eef-6045bd6aa283,SOT-074,SOT-074,"7” Reamer Float Shoe, 26 lb/ft, L-80","7"" Reamer Float Shoe, 26 lb/ft, L-80",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,3/5/2026 11:45 AM,false,
91,fead0da8-774b-f111-a820-7ced8d57d948,SOT-074-13 3/8,SOT-074-13 3/8,"13 3/8 ,Eccentric Reamer Shoe PPF 68 ib/ft L80 BTC Connection","13 3/8, Eccentric Reamer Shoe PPF 68 ib/ft L80 BTC Connection",normalized non-breaking spaces; normalized spacing and punctuation,PCS,1,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"13 3/8""",13.37500,Description,high,"13 3/8 -> 13 3/8""",,,none,6/8/2026 10:36 AM,false,
92,2e75bd80-0437-f111-bec2-70a8a51df30e,WC-103173011500,WC-103173011500,"TIE BACK RECEPTACLE 14 FT LONG #9 5/8'' #(WC-10302)MAT: L80, BOTTOM CONNECTION (Y) : 7.50","TIE BACK RECEPTACLE 14 FT LONG #9 5/8"" #(WC-10302)MAT: L80, BOTTOM CONNECTION (Y): 7.50",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"9 5/8""",9.62500,/api/list-options/asset_sizes,asset_size_match,"9 5/8"" -> 9 5/8""",,,none,4/13/2026 1:05 PM,false,
93,06eba539-0537-f111-bec2-70a8a51df30e,WC-104564011401,WC-104564011401,"SETTING COLLAR #7""(23 PPF) (WC-10412)MATL.:L80,ELASTOMER: HNBR,TOP CONN: HRT-E PROFILE BOTTOM CONN Y","SETTING COLLAR #7""(23 PPF) (WC-10412)MATL.: L80, ELASTOMER: HNBR, TOP CONN: HRT-E PROFILE BOTTOM CONN Y",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/13/2026 10:57 AM,false,
94,8f43fb17-1437-f111-bec2-70a8a51df30e,WC-106425010109,WC-106425010109,"DOUBLE VALVE SHOE WITH ECCENTRIC NOSE & SIDE PORT # 7"" ( 23 PPF ) ( WC-10616)","DOUBLE VALVE SHOE WITH ECCENTRIC NOSE & SIDE PORT # 7"" (23 PPF) (WC-10616)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/13/2026 12:39 PM,false,
95,944445ac-1437-f111-bec2-70a8a51df30e,WC-108061190012,WC-108061190012,"LINER WIPER PLUG #7""(17-35 PPF)(WC-10801)ALUMINIUM ,ELASTOMER NITRILE  ","LINER WIPER PLUG #7""(17-35 PPF)(WC-10801)ALUMINIUM, ELASTOMER NITRILE",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/13/2026 12:43 PM,false,
96,df2d7e71-1537-f111-bec2-70a8a51df30e,WC-110746000004R,WC-110746000004R,"REDRESS KIT FOR  HRT-E RUNNING TOOL # 7"", 23 PPF  ( WC-11006 )","REDRESS KIT FOR HRT-E RUNNING TOOL # 7"", 23 PPF (WC-11006)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,4/13/2026 12:48 PM,false,
97,59892546-1537-f111-bec2-70a8a51df30e,WC-111674100604R,WC-111674100604R,"REDRESS KIT FOR  ROTATING PACKER SETTING TOOL  # 9 5/8'' X 7"" ( WC-11106)","REDRESS KIT FOR ROTATING PACKER SETTING TOOL # 9 5/8"" X 7"" (WC-11106)",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"9 5/8"" -> 9 5/8"" | 7"" -> 7""",,,none,4/13/2026 12:47 PM,false,
98,ac52df20-1537-f111-bec2-70a8a51df30e,WC-113010100000R,WC-113010100000R,"REDRESS KIT FOR JUNK SCREEN # 9 5/8"" ( WC-11301)","REDRESS KIT FOR JUNK SCREEN # 9 5/8"" (WC-11301)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"9 5/8""",9.62500,Description,high,"9 5/8"" -> 9 5/8""",,,none,4/13/2026 12:46 PM,false,
99,44d82ccc-0837-f111-bec2-70a8a51df30e,WC-114054010101,WC-114054010101,"LANDING COLLAR WITH BALL CATCHER SUB # 7"" (23 PPF ) ( WC-11401) L80 , ELASTOMER : HNBR TOP CONN","LANDING COLLAR WITH BALL CATCHER SUB # 7"" (23 PPF) (WC-11401) L80, ELASTOMER: HNBR TOP CONN",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/13/2026 12:34 PM,false,
100,dd2e0a93-1637-f111-bec2-70a8a51df30e,WC-116260101104R,WC-116260101104R,"REDRESS KIT FOR SWAB CUP PACKER # 7"" (23~26 PPF ) ( WC-11601 )","REDRESS KIT FOR SWAB CUP PACKER # 7"" (23~26 PPF) (WC-11601)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,4/13/2026 12:56 PM,false,
101,cd83ecb4-1537-f111-bec2-70a8a51df30e,WC-118032101104R,WC-118032101104R,"REDRESS KIT FOR SEAL JOINT FOR RPOB SIZE : # 3 1/2"" X 15' ( WC-11801 )","REDRESS KIT FOR SEAL JOINT FOR RPOB SIZE: # 3 1/2"" X 15' (WC-11801)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"3 1/2""",3.50000,Description,high,"3 1/2"" -> 3 1/2""",,,none,4/13/2026 12:51 PM,false,
102,f486a013-1637-f111-bec2-70a8a51df30e,WC-121116101104R,WC-121116101104R,REDRESS KIT FOR   TUBING SWIVEL SUB # 3 1/2'' ( WC-12102 ),"REDRESS KIT FOR TUBING SWIVEL SUB # 3 1/2"" (WC-12102)",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"3 1/2""",3.50000,Description,high,"3 1/2"" -> 3 1/2""",,,none,4/13/2026 12:52 PM,false,
103,b50e728f-1537-f111-bec2-70a8a51df30e,WC-122801100004R,WC-122801100004R,"REDRESS KIT FOR   RETRIEVABLE PACK-OFF BUSHING # 7"", FOR SEAL BORE 6.350"" (  WC-12207 )","REDRESS KIT FOR RETRIEVABLE PACK-OFF BUSHING # 7"", FOR SEAL BORE 6.350"" (WC-12207)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7"" | 6.350"" -> 6 11/32""",,,none,4/13/2026 12:49 PM,false,
104,6cfda2d7-1637-f111-bec2-70a8a51df30e,WC-138000101104R,WC-138000101104R,"REDRESS KIT FOR  LINER WIPER PLUG CONNECTOR : # 3 1/2"" ( WC-13801 ) ","REDRESS KIT FOR LINER WIPER PLUG CONNECTOR: # 3 1/2"" (WC-13801)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"3 1/2""",3.50000,Description,high,"3 1/2"" -> 3 1/2""",,,none,4/13/2026 12:58 PM,false,
105,eb0b52b1-1637-f111-bec2-70a8a51df30e,WC-202605101104R,WC-202605101104R,REDRESS KIT FOR HYDRO TRIP PRESSURE SUB # 3 1/2'' ( WC-20122 ),"REDRESS KIT FOR HYDRO TRIP PRESSURE SUB # 3 1/2"" (WC-20122)",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"3 1/2""",3.50000,Description,high,"3 1/2"" -> 3 1/2""",,,none,4/13/2026 12:57 PM,false,
106,6a7112c1-1337-f111-bec2-70a8a51df30e,WC-392169010109,WC-392169010109,"CEMENT FLOAT COLLAR WITH SINGLE VALVE #  7"" ( 23 PPF ) ( WC-30201)","CEMENT FLOAT COLLAR WITH SINGLE VALVE # 7"" (23 PPF) (WC-30201)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,4/13/2026 12:37 PM,false,
107,fbe289a9-ee42-f111-a820-6045bd1541de,WC-L03519460012,WC-L03519460012,"ANTI ROTATIONAL TOP PLUG #  7"" (17-41 PPF) (WC-30501)","ANTI ROTATIONAL TOP PLUG # 7"" (17-41 PPF) (WC-30501)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/28/2026 2:43 PM,false,
108,057d800e-ee42-f111-a820-6045bd1541de,WC-L03539460012,WC-L03539460012,"ANTI ROTATIONAL BOTTOM PLUG # 7"" (17-41 PPF) (WC-30601)","ANTI ROTATIONAL BOTTOM PLUG # 7"" (17-41 PPF) (WC-30601)",normalized non-breaking spaces,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,/api/list-options/asset_sizes,asset_size_match,"7"" -> 7""",,,none,4/28/2026 2:38 PM,false,
109,9c3d437b-1437-f111-bec2-70a8a51df30e,WC-L04507190012,WC-L04507190012,"DRILL WIPER PLUG #5'' ~ 5 1/2""# (WC-10903)ALUMINIUM , ELASTOMER : NITRILE ","DRILL WIPER PLUG #5"" ~ 5 1/2""# (WC-10903)ALUMINIUM, ELASTOMER: NITRILE",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"5""",5.00000,/api/list-options/asset_sizes,asset_size_match,"5"" -> 5"" | 5 1/2"" -> 5 1/2""",,,none,4/13/2026 12:45 PM,false,
110,892b7ccf-ec42-f111-a820-6045bd1541de,WC-L05256010309,WC-L05256010309,"CEMENT FLOAT SHOE W/ SINGLE VALVE # 7"" (23 PPF) (WC-30101)L80, ELASTOMER HNBR, TOP CONN (X) 7''23 PP","CEMENT FLOAT SHOE W/ SINGLE VALVE # 7"" (23 PPF) (WC-30101)L80, ELASTOMER HNBR, TOP CONN (X) 7""23 PP",normalized non-breaking spaces; normalized inch marks,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,4/28/2026 2:31 PM,false,
111,a3c17c76-ed42-f111-a820-6045bd1541de,WC-L05368010309,WC-L05368010309,"ANTI ROTATIONAL CEMENT FLOAT COLLAR WITH SINGLE VALVE # 7"" (23 PPF) (WC-30204)","ANTI ROTATIONAL CEMENT FLOAT COLLAR WITH SINGLE VALVE # 7"" (23 PPF) (WC-30204)",normalized non-breaking spaces,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,"7""",7.00000,Description,high,"7"" -> 7""",,,none,4/28/2026 2:33 PM,false,
112,f00c4216-0637-f111-bec2-70a8a51df30e,WC-L09608010101,WC-L09608010101,"ROTATING HYDRAULIC LINER HANGER PACKER # 9 5/8"" X 7'' ( WC-13302 )","ROTATING HYDRAULIC LINER HANGER PACKER # 9 5/8"" X 7"" (WC-13302)",normalized non-breaking spaces; normalized inch marks; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"9 5/8"" -> 9 5/8"" | 7"" -> 7""",,,none,4/13/2026 11:05 AM,false,
113,6d974f43-3234-f111-bec2-70a8a51df30e,WC-Z00213620000,WC-Z00213620000,"SINGLE PIECE BOW SPRING CENTRALIZER # 4 1/2"" X 5 7/8"" ID : 4.590"" , OD : 5.875"" ,HEIGHT : 8.500"" ","SINGLE PIECE BOW SPRING CENTRALIZER # 4 1/2"" X 5 7/8"" ID: 4.590"", OD: 5.875"", HEIGHT: 8.500""",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2"" | 5 7/8"" -> 5 7/8"" | 4.590"" -> 4 19/32"" | 8.500"" -> 8 1/2""",,,none,4/9/2026 8:43 PM,false,
114,40c8b8b6-3234-f111-bec2-70a8a51df30e,WC-Z00781370000,WC-Z00781370000,"SLIP ON STOP COLLAR W/ SET SCREW #4 1/2""(WC-40904)ID:4.590"" OD :5.062"",HEIGHT: 1.496""","SLIP ON STOP COLLAR W/ SET SCREW #4 1/2""(WC-40904)ID: 4.590"" OD: 5.062"", HEIGHT: 1.496""",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,COMPLETION,,COMPLETION,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2"" | 4.590"" -> 4 19/32"" | 5.062"" -> 5 1/16"" | 1.496"" -> 1 1/2""",,,none,4/9/2026 8:42 PM,false,
115,6b7c6c27-0b3e-f011-be59-6045bd157c64,10146193.13,10146193.13,C55 HEX 13,C55 HEX 13,normalized non-breaking spaces,PCS,0,active,true,DHT,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
116,6d7c6c27-0b3e-f011-be59-6045bd157c64,10168645,10168645,NZW C55 HEX 15MM,NZW C55 HEX 15MM,normalized non-breaking spaces,PCS,0,active,true,DHT,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
117,5dfa6433-0b3e-f011-be59-6045bd157c64,6703K,6703K,"18/32"" NOZZLE","18/32"" NOZZLE",normalized non-breaking spaces,PCS,0,active,true,DHT,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"18/32"" -> 9/16""",,,none,9/7/2025 10:32 AM,false,
118,55d9486c-b405-f111-8405-70a8a5229062,ST65-06-SK,ST65-06-SK,"SERVICE KIT 6 1/2"" SHOCK TOOL","SERVICE KIT 6 1/2"" SHOCK TOOL",normalized non-breaking spaces,PCS,10,active,true,DHT,,SHOCK SUB,ERP Inventory Posting Group + name,high,"6 1/2""",6.50000,Description,high,"6 1/2"" -> 6 1/2""",,,none,3/10/2026 1:01 PM,false,
119,4e9eb3b8-b405-f111-8405-70a8a5229062,ST80-07-SK,ST80-07-SK,"SERVICE KIT 8""SHOCK TOOL","SERVICE KIT 8""SHOCK TOOL",normalized non-breaking spaces,PCS,10,active,true,DHT,,SHOCK SUB,ERP Inventory Posting Group + name,high,"8""",8.00000,Description,high,"8"" -> 8""",,,none,3/10/2026 1:01 PM,false,
